ClaimID,TransID,VisitorID,EntryID,CampID,EntryDate,PayorType,AmountWaived,Verified_SA_ID,InsertDate
CLM-850435,TRX-7169641,VID-50392,ENT-12762,KNP-TSE,2025-01-06,SANParks_Subsidy,174.37,9311261917249,2025-01-07 07:00:00
CLM-365271,TRX-7454030,VID-50536,ENT-93748,KNP-BER,2025-11-18,SANParks_Subsidy,782.21,9102184965830,2025-11-18 16:00:00
CLM-108248,TRX-7593035,VID-43493,ENT-49438,KNP-MOP,2025-03-29,SANParks_Subsidy,805.43,9404104529699,2025-03-30 01:00:00
CLM-762021,TRX-6321470,VID-94466,ENT-63253,KNP-PUN,2024-06-13,SANParks_Subsidy,341.83,7208167928341,2024-06-14 05:00:00
CLM-542882,TRX-2684358,VID-31016,ENT-44205,KNP-SHI,2024-12-06,SANParks_Subsidy,196.46,8310246482263,2024-12-07 22:00:00
CLM-128679,TRX-1874073,VID-94066,ENT-94094,KNP-SAT,2025-04-09,SANParks_Subsidy,591.11,9511051051603,2025-04-10 21:00:00
CLM-758816,TRX-6126237,VID-51120,ENT-85472,KNP-MOP,2025-02-14,SANParks_Subsidy,227.58,7709233182597,2025-02-14 13:00:00
CLM-530247,TRX-6358628,VID-69177,ENT-72700,KNP-SAT,2025-08-31,SANParks_Subsidy,332.48,9110276495887,2025-09-01 20:00:00
CLM-188498,TRX-7954096,VID-58182,ENT-33840,KNP-CRO,2024-10-15,SANParks_Subsidy,763.47,9610081347869,2024-10-15 13:00:00
CLM-778540,TRX-4837070,VID-21662,ENT-70610,KNP-SKU,2024-01-24,SANParks_Subsidy,333.25,9703027728249,2024-01-25 12:00:00
CLM-729557,TRX-5364723,VID-29562,ENT-21673,KNP-BER,2025-09-24,SANParks_Subsidy,269.09,8802019822092,2025-09-25 04:00:00
CLM-967442,TRX-9290445,VID-25533,ENT-39423,KNP-SKU,2025-03-21,SANParks_Subsidy,283.38,9705109290765,2025-03-22 06:00:00
CLM-552259,TRX-4466272,VID-88654,ENT-38254,KNP-PRE,2025-01-26,SANParks_Subsidy,658.7,7607067853897,2025-01-26 09:00:00
CLM-404289,TRX-5392266,VID-40865,ENT-90960,KNP-LET,2024-05-29,SANParks_Subsidy,785.13,8110228686718,2024-05-29 02:00:00
CLM-591658,TRX-3234807,VID-52368,ENT-62108,KNP-SKU,2024-03-28,SANParks_Subsidy,649.34,9207245298752,2024-03-28 01:00:00
CLM-684056,TRX-1985700,VID-16830,ENT-53628,KNP-SKU,2024-03-15,SANParks_Subsidy,479.65,8110221763562,2024-03-15 07:00:00
CLM-629050,TRX-7391073,VID-49650,ENT-61733,KNP-BER,2024-01-06,SANParks_Subsidy,242.57,9809024009366,2024-01-06 17:00:00
CLM-628216,TRX-9268480,VID-54456,ENT-71352,KNP-SAT,2024-09-23,SANParks_Subsidy,212.75,9209143378937,2024-09-23 11:00:00
CLM-428486,TRX-1740918,VID-26760,ENT-75432,KNP-PRE,2024-09-23,SANParks_Subsidy,673.48,9907105416038,2024-09-23 08:00:00
CLM-642085,TRX-6251441,VID-67117,ENT-31624,KNP-BER,2025-09-19,SANParks_Subsidy,665.81,8503188381800,2025-09-19 17:00:00
CLM-255840,TRX-1915485,VID-40128,ENT-34004,KNP-PUN,2024-02-24,SANParks_Subsidy,479.17,7512158322078,2024-02-24 13:00:00
CLM-142773,TRX-8407471,VID-56729,ENT-83512,KNP-LET,2024-04-28,SANParks_Subsidy,470.43,7312283483929,2024-04-29 08:00:00
CLM-198123,TRX-4418084,VID-47239,ENT-33678,KNP-SAT,2024-05-06,SANParks_Subsidy,674.96,9605194563416,2024-05-06 23:00:00
CLM-651567,TRX-4029442,VID-64580,ENT-20070,KNP-SKU,2025-08-20,SANParks_Subsidy,687.78,9102111435572,2025-08-20 01:00:00
CLM-813702,TRX-3046668,VID-61664,ENT-58963,KNP-TSE,2024-10-18,SANParks_Subsidy,800.4,7306051484433,2024-10-19 20:00:00
CLM-971051,TRX-9050632,VID-69513,ENT-92359,KNP-PRE,2024-03-24,SANParks_Subsidy,565.94,7006028601790,2024-03-25 06:00:00
CLM-869989,TRX-3169632,VID-37704,ENT-16380,KNP-PRE,2024-11-28,SANParks_Subsidy,376.22,7112037398678,2024-11-29 23:00:00
CLM-367558,TRX-3986525,VID-41467,ENT-62286,KNP-MOP,2024-04-04,SANParks_Subsidy,164.36,7603137751088,2024-04-05 02:00:00
CLM-889114,TRX-3585950,VID-25807,ENT-49131,KNP-LET,2024-10-18,SANParks_Subsidy,710.77,9305223202624,2024-10-19 18:00:00
CLM-200780,TRX-7164902,VID-77194,ENT-36197,KNP-LET,2025-01-02,SANParks_Subsidy,461.81,8208098097946,2025-01-03 19:00:00
CLM-950389,TRX-7177975,VID-90460,ENT-34426,KNP-CRO,2024-04-02,SANParks_Subsidy,591.48,7201176733527,2024-04-03 04:00:00
CLM-335122,TRX-3601637,VID-74922,ENT-79111,KNP-SHI,2025-04-19,SANParks_Subsidy,208.78,8407039012989,2025-04-20 20:00:00
CLM-233997,TRX-6040020,VID-42591,ENT-78562,KNP-CRO,2024-11-03,SANParks_Subsidy,356.84,7109031756566,2024-11-03 10:00:00
CLM-635456,TRX-8128865,VID-64135,ENT-22384,KNP-LET,2025-06-09,SANParks_Subsidy,612.6,8805125275844,2025-06-09 07:00:00
CLM-905984,TRX-9446398,VID-12132,ENT-24933,KNP-LET,2025-08-22,SANParks_Subsidy,275.69,7507022397383,2025-08-22 06:00:00
CLM-412106,TRX-6267145,VID-86966,ENT-69637,KNP-LET,2025-03-02,SANParks_Subsidy,586.67,7806284140556,2025-03-03 22:00:00
CLM-182020,TRX-5350628,VID-98265,ENT-23936,KNP-CRO,2024-08-04,SANParks_Subsidy,524.06,7007041223214,2024-08-04 12:00:00
CLM-600296,TRX-8720254,VID-63096,ENT-96208,KNP-TSE,2024-06-24,SANParks_Subsidy,658.14,7910277052024,2024-06-25 18:00:00
CLM-807896,TRX-7626953,VID-49669,ENT-21486,KNP-SAT,2025-11-20,SANParks_Subsidy,244.58,7602271266510,2025-11-21 21:00:00
CLM-319393,TRX-9071807,VID-95016,ENT-29025,KNP-SKU,2024-07-11,SANParks_Subsidy,455.05,9009072444410,2024-07-11 02:00:00
CLM-255362,TRX-8952217,VID-65296,ENT-12859,KNP-MOP,2024-11-04,SANParks_Subsidy,266.27,7412238470322,2024-11-05 06:00:00
CLM-120581,TRX-8541631,VID-86706,ENT-41801,KNP-SKU,2025-05-11,SANParks_Subsidy,356.38,9607026601074,2025-05-12 07:00:00
CLM-761032,TRX-8244199,VID-64484,ENT-74972,KNP-TSE,2024-01-09,SANParks_Subsidy,567.09,8705029178834,2024-01-09 07:00:00
CLM-638292,TRX-9185628,VID-40396,ENT-17956,KNP-SHI,2025-02-13,SANParks_Subsidy,163.31,8806182065530,2025-02-14 08:00:00
CLM-537400,TRX-8941293,VID-25327,ENT-74852,KNP-TSE,2024-10-01,SANParks_Subsidy,807.28,8108238318725,2024-10-02 18:00:00
CLM-402001,TRX-4224602,VID-71504,ENT-55068,KNP-LET,2024-01-22,SANParks_Subsidy,312.47,7710226690043,2024-01-22 11:00:00
CLM-788870,TRX-8859576,VID-27191,ENT-48455,KNP-CRO,2025-09-08,SANParks_Subsidy,821.86,9611217044085,2025-09-09 22:00:00
CLM-752048,TRX-4476383,VID-47022,ENT-21297,KNP-LET,2025-04-28,SANParks_Subsidy,240.37,7603209257506,2025-04-28 11:00:00
CLM-617708,TRX-6094433,VID-40765,ENT-37450,KNP-SHI,2024-04-13,SANParks_Subsidy,182.93,7006096990202,2024-04-14 03:00:00
CLM-283201,TRX-9446974,VID-14190,ENT-18344,KNP-BER,2025-11-24,SANParks_Subsidy,451.43,8904044759700,2025-11-24 11:00:00
CLM-456855,TRX-6959954,VID-16117,ENT-83010,KNP-PRE,2025-05-13,SANParks_Subsidy,777.42,9712289646766,2025-05-13 17:00:00
CLM-209200,TRX-1845941,VID-67386,ENT-69917,KNP-MOP,2025-09-10,SANParks_Subsidy,832.26,9510202709062,2025-09-11 19:00:00
CLM-631948,TRX-2768504,VID-31895,ENT-92565,KNP-MOP,2025-07-29,SANParks_Subsidy,759.61,9906065901010,2025-07-29 03:00:00
CLM-622600,TRX-2665880,VID-30223,ENT-94815,KNP-BER,2025-03-28,SANParks_Subsidy,384.23,7402284387157,2025-03-29 09:00:00
CLM-906584,TRX-1110521,VID-42154,ENT-72084,KNP-BER,2025-03-25,SANParks_Subsidy,350.73,7502097248445,2025-03-26 03:00:00
CLM-760016,TRX-5117989,VID-29871,ENT-79422,KNP-CRO,2025-02-28,SANParks_Subsidy,701.05,7407147867070,2025-03-01 00:00:00
CLM-933206,TRX-7069566,VID-13901,ENT-68009,KNP-SAT,2025-04-14,SANParks_Subsidy,689.11,9209032422342,2025-04-15 10:00:00
CLM-521161,TRX-3756910,VID-66894,ENT-18056,KNP-CRO,2024-12-12,SANParks_Subsidy,681.43,9111051969887,2024-12-12 21:00:00
CLM-937886,TRX-9720433,VID-48761,ENT-64959,KNP-CRO,2025-10-08,SANParks_Subsidy,770.05,9209286105693,2025-10-09 22:00:00
CLM-108286,TRX-5693941,VID-79178,ENT-90006,KNP-SAT,2024-11-17,SANParks_Subsidy,640.21,8411078417942,2024-11-17 23:00:00
CLM-524154,TRX-4310073,VID-49522,ENT-21046,KNP-PUN,2024-12-19,SANParks_Subsidy,526.2,8212243114023,2024-12-20 18:00:00
CLM-397719,TRX-4585870,VID-22166,ENT-77065,KNP-SHI,2025-06-16,SANParks_Subsidy,368.58,8011061392951,2025-06-17 11:00:00
CLM-721285,TRX-5340101,VID-41632,ENT-49838,KNP-CRO,2024-01-29,SANParks_Subsidy,840.87,7312027257547,2024-01-30 11:00:00
CLM-632151,TRX-6947075,VID-26228,ENT-16256,KNP-MOP,2024-09-22,SANParks_Subsidy,464.12,8812018602547,2024-09-23 17:00:00
CLM-944510,TRX-9947098,VID-88059,ENT-40649,KNP-BER,2024-12-13,SANParks_Subsidy,359.44,9112193348331,2024-12-13 16:00:00
CLM-873337,TRX-5154597,VID-23792,ENT-52971,KNP-SHI,2025-01-21,SANParks_Subsidy,557.66,9606152643963,2025-01-22 10:00:00
CLM-546370,TRX-7913101,VID-20740,ENT-22091,KNP-PUN,2024-05-30,SANParks_Subsidy,447.42,7408078485391,2024-05-31 22:00:00
CLM-809699,TRX-9829103,VID-62789,ENT-87101,KNP-SHI,2024-03-20,SANParks_Subsidy,513.26,8205199368933,2024-03-21 00:00:00
CLM-561457,TRX-9213136,VID-64646,ENT-31344,KNP-SAT,2025-10-13,SANParks_Subsidy,504.05,8512153170723,2025-10-14 04:00:00
CLM-223792,TRX-4567549,VID-69694,ENT-72043,KNP-PUN,2025-06-09,SANParks_Subsidy,672.55,8706047855503,2025-06-10 10:00:00
CLM-487538,TRX-5858523,VID-15279,ENT-78521,KNP-SAT,2024-04-22,SANParks_Subsidy,232.42,7906105932187,2024-04-22 08:00:00
CLM-929637,TRX-3396950,VID-28630,ENT-87283,KNP-CRO,2025-05-12,SANParks_Subsidy,184.06,9805104616856,2025-05-12 02:00:00
CLM-612537,TRX-1034993,VID-26033,ENT-81766,KNP-BER,2024-07-06,SANParks_Subsidy,197.3,7107166195935,2024-07-08 00:00:00
CLM-454233,TRX-7330138,VID-72289,ENT-89391,KNP-SAT,2025-08-02,SANParks_Subsidy,683.37,8611158548562,2025-08-03 05:00:00
CLM-256219,TRX-6456223,VID-21706,ENT-91889,KNP-TSE,2025-11-14,SANParks_Subsidy,436.74,7707111768727,2025-11-15 05:00:00
CLM-871660,TRX-5653581,VID-94661,ENT-21603,KNP-SAT,2025-11-17,SANParks_Subsidy,645.05,8811266181610,2025-11-18 05:00:00
CLM-229794,TRX-2428614,VID-35221,ENT-91094,KNP-SHI,2025-07-28,SANParks_Subsidy,553.8,7110174177535,2025-07-29 18:00:00
CLM-119570,TRX-3018016,VID-96278,ENT-79711,KNP-SAT,2025-05-02,SANParks_Subsidy,823.66,7804088452933,2025-05-03 09:00:00
CLM-736333,TRX-6375942,VID-62664,ENT-87187,KNP-PUN,2024-03-27,SANParks_Subsidy,494.03,9901118331935,2024-03-28 11:00:00
CLM-125225,TRX-9856721,VID-51599,ENT-60070,KNP-PRE,2024-07-03,SANParks_Subsidy,213.72,7309065787407,2024-07-04 03:00:00
CLM-367968,TRX-2503717,VID-30214,ENT-50212,KNP-CRO,2024-05-27,SANParks_Subsidy,625.03,7110114044357,2024-05-27 12:00:00
CLM-161343,TRX-6000018,VID-61110,ENT-22942,KNP-BER,2024-01-28,SANParks_Subsidy,249.72,9806097300065,2024-01-29 22:00:00
CLM-312398,TRX-5020206,VID-88250,ENT-86812,KNP-SKU,2024-05-03,SANParks_Subsidy,495.09,9409132930745,2024-05-03 04:00:00
CLM-433799,TRX-8798444,VID-82498,ENT-63356,KNP-MOP,2024-10-02,SANParks_Subsidy,488.92,8311081312439,2024-10-02 04:00:00
CLM-714646,TRX-2703045,VID-42285,ENT-82706,KNP-SAT,2024-10-02,SANParks_Subsidy,363.23,8308039395862,2024-10-03 12:00:00
CLM-491438,TRX-3821731,VID-42133,ENT-80455,KNP-CRO,2024-07-27,SANParks_Subsidy,822.95,8708021016794,2024-07-27 10:00:00
CLM-403300,TRX-3808198,VID-10071,ENT-17887,KNP-LET,2025-04-20,SANParks_Subsidy,341.31,7811136895814,2025-04-21 16:00:00
CLM-713583,TRX-9561890,VID-46872,ENT-15961,KNP-SAT,2025-10-09,SANParks_Subsidy,667.43,8802102505169,2025-10-09 14:00:00
CLM-228950,TRX-3342942,VID-82938,ENT-46629,KNP-CRO,2025-02-08,SANParks_Subsidy,297.6,8606226748465,2025-02-09 21:00:00
CLM-889256,TRX-8595349,VID-45784,ENT-42234,KNP-BER,2025-10-12,SANParks_Subsidy,389.14,8410111266331,2025-10-12 17:00:00
CLM-102146,TRX-8994829,VID-10560,ENT-11255,KNP-SAT,2024-05-16,SANParks_Subsidy,439.21,9812239203667,2024-05-17 18:00:00
CLM-185090,TRX-2300622,VID-80601,ENT-14056,KNP-LET,2025-02-06,SANParks_Subsidy,620.57,8107277005668,2025-02-07 11:00:00
CLM-979908,TRX-1141455,VID-26353,ENT-70646,KNP-BER,2025-01-31,SANParks_Subsidy,805.37,8401081331881,2025-01-31 12:00:00
CLM-843647,TRX-7003240,VID-35101,ENT-21792,KNP-TSE,2024-10-14,SANParks_Subsidy,587.67,9512084930196,2024-10-15 20:00:00
CLM-138583,TRX-5710310,VID-74597,ENT-89433,KNP-SKU,2025-05-20,SANParks_Subsidy,154.99,9611132861373,2025-05-21 00:00:00
CLM-624629,TRX-9288134,VID-32344,ENT-82323,KNP-SKU,2024-10-11,SANParks_Subsidy,611.89,8811223944885,2024-10-12 13:00:00
CLM-234476,TRX-2091346,VID-26702,ENT-44029,KNP-TSE,2024-03-07,SANParks_Subsidy,748.84,9809245602459,2024-03-08 14:00:00
CLM-124240,TRX-9941274,VID-90538,ENT-43150,KNP-SHI,2024-07-15,SANParks_Subsidy,768.17,7007211870113,2024-07-16 20:00:00
CLM-985356,TRX-7826244,VID-45918,ENT-25953,KNP-SHI,2024-11-26,SANParks_Subsidy,476.61,8109251729216,2024-11-27 04:00:00
CLM-391433,TRX-8047472,VID-79784,ENT-68833,KNP-BER,2024-08-17,SANParks_Subsidy,153.61,7606031425670,2024-08-17 04:00:00
CLM-544407,TRX-2248902,VID-42765,ENT-35805,KNP-SAT,2024-08-19,SANParks_Subsidy,380.46,7211212622794,2024-08-20 21:00:00
CLM-552931,TRX-1403047,VID-87664,ENT-92090,KNP-BER,2024-01-29,SANParks_Subsidy,738.36,7702164999003,2024-01-30 07:00:00
CLM-961545,TRX-6596685,VID-78114,ENT-41030,KNP-MOP,2024-12-14,SANParks_Subsidy,693.02,8908252605088,2024-12-14 04:00:00
CLM-707056,TRX-3094239,VID-21211,ENT-17954,KNP-PUN,2025-10-02,SANParks_Subsidy,414.18,9812033139695,2025-10-03 05:00:00
CLM-157450,TRX-6057845,VID-90050,ENT-92075,KNP-CRO,2024-03-04,SANParks_Subsidy,196.05,9101181875823,2024-03-05 05:00:00
CLM-521195,TRX-2607764,VID-90911,ENT-63884,KNP-SKU,2024-10-28,SANParks_Subsidy,755.21,9511201177948,2024-10-29 01:00:00
CLM-586758,TRX-8182422,VID-91292,ENT-91163,KNP-MOP,2025-04-09,SANParks_Subsidy,387.73,9101159677392,2025-04-10 01:00:00
CLM-301831,TRX-2812049,VID-23459,ENT-11610,KNP-TSE,2024-12-02,SANParks_Subsidy,649.31,8804193113620,2024-12-03 14:00:00
CLM-368735,TRX-6962475,VID-65182,ENT-73097,KNP-TSE,2025-10-14,SANParks_Subsidy,461.24,7703261739385,2025-10-15 09:00:00
CLM-426806,TRX-8312318,VID-77256,ENT-95420,KNP-BER,2024-03-02,SANParks_Subsidy,367.83,9809253443176,2024-03-02 09:00:00
CLM-423668,TRX-6752912,VID-48150,ENT-58343,KNP-PUN,2024-05-30,SANParks_Subsidy,512.38,9111051961630,2024-05-31 07:00:00
CLM-958976,TRX-1916158,VID-65320,ENT-55064,KNP-SKU,2024-08-31,SANParks_Subsidy,833.56,9004262147624,2024-09-01 09:00:00
CLM-800302,TRX-8981342,VID-71263,ENT-88612,KNP-BER,2024-12-15,SANParks_Subsidy,746.41,8806206026983,2024-12-15 13:00:00
CLM-270162,TRX-2759055,VID-69546,ENT-15530,KNP-LET,2025-03-04,SANParks_Subsidy,303.58,7011084863356,2025-03-04 22:00:00
CLM-323491,TRX-5010074,VID-73012,ENT-53452,KNP-CRO,2025-04-22,SANParks_Subsidy,293.72,7501121165961,2025-04-23 16:00:00
CLM-131475,TRX-2932555,VID-28664,ENT-48086,KNP-LET,2024-03-16,SANParks_Subsidy,286.08,8806021498041,2024-03-16 23:00:00
CLM-397901,TRX-3921695,VID-38697,ENT-44340,KNP-SAT,2024-07-22,SANParks_Subsidy,387.87,8704064288125,2024-07-22 13:00:00
CLM-983825,TRX-5392083,VID-23263,ENT-12751,KNP-SAT,2024-01-23,SANParks_Subsidy,415.25,9502114527197,2024-01-23 12:00:00
CLM-351815,TRX-7201541,VID-58804,ENT-96626,KNP-SAT,2024-11-08,SANParks_Subsidy,808.81,9510142096852,2024-11-09 06:00:00
CLM-237148,TRX-4181650,VID-35124,ENT-79803,KNP-CRO,2024-05-01,SANParks_Subsidy,636.05,8010145102862,2024-05-01 10:00:00
CLM-715855,TRX-4172607,VID-80184,ENT-48559,KNP-SAT,2024-02-17,SANParks_Subsidy,379.38,7111265698850,2024-02-18 16:00:00
CLM-712454,TRX-9203901,VID-37425,ENT-20670,KNP-LET,2024-05-09,SANParks_Subsidy,703.7,8902069533123,2024-05-10 09:00:00
CLM-887623,TRX-9542262,VID-59055,ENT-75350,KNP-SHI,2025-02-01,SANParks_Subsidy,474.99,8012129816018,2025-02-02 18:00:00
CLM-618827,TRX-8948342,VID-45171,ENT-86177,KNP-CRO,2025-05-09,SANParks_Subsidy,596.67,9510211614121,2025-05-10 22:00:00
CLM-312861,TRX-8584644,VID-40721,ENT-61891,KNP-SKU,2024-07-31,SANParks_Subsidy,364.2,9807193637534,2024-07-31 15:00:00
CLM-677295,TRX-2422018,VID-27606,ENT-21013,KNP-PRE,2025-01-18,SANParks_Subsidy,461.15,8104191690263,2025-01-18 17:00:00
CLM-751297,TRX-6643418,VID-65850,ENT-69133,KNP-LET,2025-04-21,SANParks_Subsidy,452.75,8108115580506,2025-04-22 09:00:00
CLM-288288,TRX-8410303,VID-40643,ENT-44815,KNP-MOP,2025-01-26,SANParks_Subsidy,401.37,7205279418218,2025-01-26 02:00:00
CLM-774920,TRX-2311290,VID-46231,ENT-39850,KNP-MOP,2025-06-09,SANParks_Subsidy,233.01,8101184360587,2025-06-10 11:00:00
CLM-807901,TRX-6523752,VID-42771,ENT-49677,KNP-PRE,2024-12-07,SANParks_Subsidy,283.45,8903285381125,2024-12-07 13:00:00
CLM-395536,TRX-6815525,VID-62928,ENT-63183,KNP-TSE,2024-01-09,SANParks_Subsidy,680.46,7008219600788,2024-01-09 20:00:00
CLM-338633,TRX-4807191,VID-37508,ENT-72185,KNP-SKU,2024-06-01,SANParks_Subsidy,511.08,9509258864124,2024-06-02 02:00:00
CLM-930382,TRX-2440757,VID-51035,ENT-34621,KNP-CRO,2025-04-17,SANParks_Subsidy,689.09,9207078359842,2025-04-17 22:00:00
CLM-131566,TRX-7286425,VID-28212,ENT-85695,KNP-SAT,2025-04-05,SANParks_Subsidy,363.9,9301166950248,2025-04-06 12:00:00
CLM-539507,TRX-8142385,VID-99884,ENT-62870,KNP-SHI,2024-12-13,SANParks_Subsidy,359.75,8801191540377,2024-12-13 15:00:00
CLM-446292,TRX-7557976,VID-59980,ENT-36765,KNP-CRO,2024-05-22,SANParks_Subsidy,194.6,8204162822649,2024-05-22 10:00:00
CLM-573469,TRX-6111102,VID-22221,ENT-32468,KNP-MOP,2024-12-02,SANParks_Subsidy,622.42,7501279197571,2024-12-03 13:00:00
CLM-308665,TRX-2165866,VID-60579,ENT-47200,KNP-SKU,2024-01-28,SANParks_Subsidy,313.13,9109038627990,2024-01-28 12:00:00
CLM-643719,TRX-1185339,VID-32521,ENT-52830,KNP-CRO,2024-02-28,SANParks_Subsidy,423.77,7303188019808,2024-02-29 00:00:00
CLM-172103,TRX-7526217,VID-37063,ENT-27030,KNP-SKU,2025-05-04,SANParks_Subsidy,366.83,9612228965487,2025-05-06 00:00:00
CLM-703027,TRX-6206200,VID-87003,ENT-36604,KNP-SHI,2024-06-11,SANParks_Subsidy,651.74,8405071124877,2024-06-12 15:00:00
CLM-167077,TRX-7698083,VID-89278,ENT-42353,KNP-SHI,2024-05-26,SANParks_Subsidy,380.22,8808158762741,2024-05-27 05:00:00
CLM-873105,TRX-2528449,VID-47737,ENT-94711,KNP-LET,2025-08-12,SANParks_Subsidy,392.75,9612265990361,2025-08-12 03:00:00
CLM-963428,TRX-3938131,VID-64401,ENT-42654,KNP-SAT,2025-02-04,SANParks_Subsidy,779.98,9307157453607,2025-02-05 16:00:00
CLM-832453,TRX-2602797,VID-61583,ENT-15723,KNP-SKU,2025-11-05,SANParks_Subsidy,769.88,7505215897094,2025-11-05 12:00:00
CLM-831952,TRX-4644931,VID-74682,ENT-63907,KNP-SHI,2025-11-13,SANParks_Subsidy,234.86,8102252765375,2025-11-13 05:00:00
CLM-530016,TRX-8565450,VID-31605,ENT-43130,KNP-SKU,2025-05-31,SANParks_Subsidy,504.25,8401038749462,2025-05-31 21:00:00
CLM-882193,TRX-7699844,VID-35480,ENT-61992,KNP-PUN,2025-01-25,SANParks_Subsidy,157.52,7312056488001,2025-01-25 22:00:00
CLM-586796,TRX-9132910,VID-70470,ENT-18943,KNP-MOP,2025-11-17,SANParks_Subsidy,533.9,7712153353101,2025-11-19 00:00:00
CLM-982442,TRX-3707281,VID-32359,ENT-12367,KNP-TSE,2025-04-27,SANParks_Subsidy,220.36,7902187557366,2025-04-27 18:00:00
CLM-804005,TRX-1188082,VID-98785,ENT-45815,KNP-SAT,2024-06-21,SANParks_Subsidy,458.46,7504231577888,2024-06-21 05:00:00
CLM-326667,TRX-8416504,VID-16259,ENT-93203,KNP-SHI,2025-11-22,SANParks_Subsidy,598.71,9211047553489,2025-11-23 11:00:00
CLM-154961,TRX-1078278,VID-16378,ENT-59465,KNP-SKU,2024-11-11,SANParks_Subsidy,800.17,8104072533209,2024-11-12 05:00:00
CLM-129301,TRX-1244275,VID-54186,ENT-35185,KNP-MOP,2024-01-17,SANParks_Subsidy,304.4,9802263816607,2024-01-18 03:00:00
CLM-535872,TRX-9598324,VID-24114,ENT-52879,KNP-BER,2024-06-20,SANParks_Subsidy,543.44,7610077628072,2024-06-20 03:00:00
CLM-343697,TRX-4586633,VID-23878,ENT-56737,KNP-BER,2025-03-14,SANParks_Subsidy,271.54,8211111201014,2025-03-14 08:00:00
CLM-581061,TRX-4692601,VID-18652,ENT-96240,KNP-PRE,2025-02-02,SANParks_Subsidy,604.96,8101034666842,2025-02-02 14:00:00
CLM-904829,TRX-9381494,VID-23344,ENT-80278,KNP-TSE,2025-02-24,SANParks_Subsidy,270.02,7310117519046,2025-02-24 20:00:00
CLM-239388,TRX-6570816,VID-32980,ENT-93277,KNP-BER,2025-11-25,SANParks_Subsidy,834.62,9108036622132,2025-11-26 21:00:00
CLM-713455,TRX-8531486,VID-60118,ENT-76981,KNP-SKU,2024-01-19,SANParks_Subsidy,502.39,9201081355901,2024-01-20 15:00:00
CLM-423851,TRX-4966072,VID-66164,ENT-41922,KNP-TSE,2025-09-23,SANParks_Subsidy,205.57,7406165976369,2025-09-23 08:00:00
CLM-494000,TRX-4429016,VID-94153,ENT-14968,KNP-SKU,2024-07-25,SANParks_Subsidy,796.39,8908246514500,2024-07-25 10:00:00
CLM-432963,TRX-1664503,VID-78271,ENT-64380,KNP-PRE,2024-05-17,SANParks_Subsidy,675.39,7712116750028,2024-05-17 18:00:00
CLM-665509,TRX-1907210,VID-97163,ENT-42550,KNP-SKU,2024-09-05,SANParks_Subsidy,575.64,8209114079382,2024-09-05 14:00:00
CLM-106336,TRX-2084091,VID-74440,ENT-19173,KNP-SKU,2025-03-28,SANParks_Subsidy,186.47,7404052539467,2025-03-29 17:00:00
CLM-675507,TRX-4428815,VID-40973,ENT-76509,KNP-MOP,2024-06-26,SANParks_Subsidy,448.37,8405064314108,2024-06-27 14:00:00
CLM-285006,TRX-5177013,VID-49728,ENT-47401,KNP-TSE,2024-09-07,SANParks_Subsidy,463.79,9004099072704,2024-09-08 04:00:00
CLM-517589,TRX-7337047,VID-31989,ENT-71697,KNP-LET,2024-03-22,SANParks_Subsidy,445.89,8912143615206,2024-03-23 00:00:00
CLM-898940,TRX-7399154,VID-66019,ENT-20909,KNP-PRE,2025-05-08,SANParks_Subsidy,566.63,7409243947745,2025-05-08 02:00:00
CLM-586173,TRX-6131265,VID-69454,ENT-47122,KNP-CRO,2024-09-20,SANParks_Subsidy,543.5,8502113292713,2024-09-21 01:00:00
CLM-262240,TRX-4181393,VID-10547,ENT-11682,KNP-SHI,2025-04-25,SANParks_Subsidy,661.26,8108137976304,2025-04-25 13:00:00
CLM-491270,TRX-7443078,VID-74166,ENT-50345,KNP-TSE,2025-02-08,SANParks_Subsidy,199.86,9801047456309,2025-02-10 00:00:00
CLM-303663,TRX-8319864,VID-43457,ENT-55688,KNP-SHI,2025-08-02,SANParks_Subsidy,646.39,9012121968122,2025-08-02 11:00:00
CLM-544638,TRX-5140479,VID-41765,ENT-72616,KNP-PUN,2025-10-28,SANParks_Subsidy,795.03,8111231474058,2025-10-29 01:00:00
CLM-255067,TRX-5384401,VID-89355,ENT-69699,KNP-SAT,2025-11-12,SANParks_Subsidy,328.0,8910223708302,2025-11-13 18:00:00
CLM-908422,TRX-2548634,VID-94462,ENT-60377,KNP-CRO,2024-01-13,SANParks_Subsidy,644.25,9802174167928,2024-01-13 08:00:00
CLM-970055,TRX-8161714,VID-43144,ENT-49612,KNP-SHI,2025-03-09,SANParks_Subsidy,827.38,9107196167027,2025-03-09 11:00:00
CLM-193190,TRX-2833314,VID-93385,ENT-85053,KNP-BER,2025-02-25,SANParks_Subsidy,719.96,7812077676832,2025-02-26 23:00:00
CLM-276578,TRX-9249747,VID-10206,ENT-22697,KNP-MOP,2024-11-11,SANParks_Subsidy,691.62,8309145837546,2024-11-11 01:00:00
CLM-284970,TRX-7285607,VID-34431,ENT-27607,KNP-SKU,2025-03-17,SANParks_Subsidy,490.53,8602154566389,2025-03-17 11:00:00
CLM-161847,TRX-4065690,VID-35150,ENT-43993,KNP-CRO,2024-07-09,SANParks_Subsidy,458.51,9910043787134,2024-07-09 13:00:00
